Wavenumber,WD23MI02,WD33MI03,SH55MI02,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,SH63MI39,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,SH63MI43,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,JFL19BMI11,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,SH63MI53,FI38MI05A,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,SH63MI27,JFL30AMI12,VS73MI02,SH63MI25,SH63MI31,SH63MI24
1295.951,0.9638270426557715,0.6738043016832723,0.6879019695104416,0.5250172571637162,1.3207704740400392,1.1361637355233767,0.6640803134799749,0.7748130228524575,0.48789300475720015,0.7959030741937589,1.8453822891777074,0.3842822013151501,1.0174868022839445,0.4994000322630227,0.40029142209748736,0.8957870235969536,1.405026368591599,0.6804982984242689,0.5800541515790636,0.7536113436573171,0.6890623778770746,0.6860587623428205,0.3306094449578336,0.3779167797789034,0.7446024701900926,0.5307640721468101,0.5235897112341157,0.7664023601671442,0.7775739463847822,0.781087138776047,0.6703746919622109,0.6325006348363671,0.7676281309811996,0.6912061198915069,0.7299700137043291,0.7780890779464384,0.6278327670210807,0.8855056614236686,0.8060164560093965,0.9120984190880906,0.7886864749588369,0.5419465258111752,0.6535485329176073,0.9518414634361235,0.9037171249422933,0.8008657958762841,0.4650846090281731,0.4590736727048269,0.729278807783275,0.6298006802453988,0.7945514883907014,0.7466446380358591,0.697646024618463,0.8575010839192687,0.7697828881162648
1297.88,0.9490693718388181,0.6625959088983336,0.6716995735551732,0.5130414279212181,1.2958875062396908,1.1173451325808146,0.6512382929648921,0.7639039998155286,0.4793223891689337,0.7777054977350065,1.8198918998269196,0.37388787481275476,1.0033953230771289,0.4902219283267903,0.3905521054284459,0.8818870784640627,1.3809982424640646,0.6687372074063562,0.568068258919413,0.7420004816249268,0.6782000426694399,0.6737544451845274,0.32471744085530907,0.3673444031953448,0.7337380555843065,0.5204372757032583,0.515197536014939,0.7529667928629878,0.7651422986985421,0.7681113105789172,0.6601140241596828,0.62224672149949,0.7575787045247115,0.6801273606503422,0.718379375395326,0.763320271206374,0.617374951130298,0.870152801531482,0.7948973033775064,0.8962893984607043,0.7755986578980927,0.5344809275980067,0.6428036339836986,0.9359068855949713,0.8868428638327175,0.7842787788744119,0.4572454200979257,0.44865527793969684,0.7167914406783096,0.6183201427679159,0.7804201161916478,0.7320769540050616,0.6834450117182452,0.841664506693812,0.7555837507956257
1299.808,0.9348424558844787,0.6517682953435296,0.6563007200676174,0.5016290676573836,1.2721550543379543,1.0991569031514459,0.6388790174480479,0.753436005009315,0.47109898540859546,0.7603958431316912,1.7951977187987904,0.3638599376308279,0.9897478808385478,0.4814169370425393,0.3811833892164991,0.8685930885557058,1.3578950044749445,0.6574165983650788,0.5566368219663043,0.7307561933933648,0.6677549969981311,0.6619248004110072,0.31907481650515024,0.35719440937217206,0.7231646871849677,0.5105420673589536,0.5071211115030776,0.7400797534792154,0.7531131818340794,0.7556213242091423,0.6501941287610016,0.6123751918032421,0.7478791283352886,0.6694502330536923,0.7071956448103202,0.7490977596321691,0.60730195751127,0.8554098232397933,0.7841620542601824,0.8811182050275935,0.7629727986656694,0.5274206507220585,0.632448873032423,0.9206645435960895,0.8706622689513652,0.7684961706296063,0.4497210419856931,0.43872529573920727,0.7047667517465528,0.6073787195808271,0.766846197580062,0.7180776724113803,0.6699055662734205,0.8264471718985584,0.7419977893450341
1301.736,0.9211283760134382,0.6413113973850585,0.6416743033031203,0.49075839194188847,1.2495248867292437,1.081581153757618,0.6269877602329017,0.743393637727449,0.4632115749051982,0.7439401930111296,1.7712793230232675,0.3541876716918312,0.9765324064372912,0.47297277201352345,0.37217369365593056,0.8558822687515606,1.3356870271699648,0.6465221708294633,0.5457389372995045,0.7198686029077797,0.6577134772438733,0.6505540743978071,0.313672930334436,0.3474535392490514,0.7128778997185892,0.5010626159248512,0.49935127569472654,0.7277229330701733,0.7414764917751588,0.7436041406699518,0.6406053162939498,0.6028744045481498,0.7385192422422548,0.6591628483076889,0.6964075988245852,0.7354046445917117,0.5976024889302668,0.8412578031158818,0.773798948178587,0.8665636085743247,0.7507960770380271,0.5207489669546029,0.6224727336702764,0.9060891307658218,0.8551521503428978,0.7534874544457326,0.44250130637287033,0.4292650404420826,0.6931916241693152,0.5969536065555965,0.7538114125231716,0.7046277061563568,0.6570021733070264,0.8118278710076761,0.7290016629929916
1303.665,0.9079095994718638,0.6312153025123359,0.6277899074616677,0.48040810400623324,1.2279499893359402,1.0646003376857776,0.6155500663119287,0.7337618140241906,0.4556491573142591,0.7283053786669221,1.7481165565054042,0.34486054139036704,0.9637370521339449,0.464877384640568,0.36351164598047425,0.8437323428301807,1.3143452009351242,0.6360399083517523,0.5353541667531159,0.7093280014693257,0.648061993613622,0.6396268437626232,0.3085033196757198,0.3381087724179196,0.7028732254501113,0.49198347310171187,0.49187901970594644,0.7158783948820063,0.7302222975340584,0.7320469127270304,0.6313380507494821,0.5937329168513668,0.7294890617574765,0.6492535311383675,0.6860041924669605,0.7222242488866761,0.5882654378950722,0.8276781657469758,0.7637964667435273,0.852604795908617,0.7390558825033746,0.5144495341262854,0.6128638917395628,0.8921558928090483,0.8402897690769406,0.7392227845382624,0.43557624447514065,0.4202562288218643,0.68205316624335,0.5870225796091215,0.7412978175894669,0.6917083855813986,0.6447099090381346,0.7977858432334284,0.7165726033707258
1305.594,0.8951691685773926,0.6214703083934106,0.6146181171987055,0.47055753076192525,1.2073851478543352,1.0481976573760408,0.6045519210602481,0.7245259270718625,0.4484010417803932,0.7134592463846998,1.7256896075454133,0.3358682632720148,0.9513503726639377,0.4571191035109512,0.35518616136499936,0.8321218006716645,1.2938410527272353,0.6259561908972981,0.5254627386898396,0.6991249532732491,0.638787440659859,0.6291281996628987,0.3035577838454466,0.3291474343522722,0.6931462957236356,0.4832898448926275,0.48469559279720253,0.7045287809645169,0.719340963833314,0.7209371929994457,0.6223830230576104,0.5849395676248934,0.7207788567003526,0.6397109166451449,0.6759746525254882,0.7095399062139647,0.5792799908309149,0.8146529183536371,0.7541435450187306,0.8392215530987776,0.7277399303760563,0.5085065413428259,0.6036113109171851,0.8788408852591812,0.8260530419034953,0.7256732595597803,0.42893618188475074,0.41168109495397864,0.6713388736192258,0.5775642598710726,0.7292881012012769,0.6793017139420756,0.6330047327309789,0.7843009486342167,0.7046888030739431
1307.522,0.8828904321188416,0.6120668497167597,0.6021300686042363,0.46118640738896177,1.18778605732917,1.0323565493116202,0.593979517738912,0.7156716455776064,0.4414567141255857,0.6993702512673758,1.7039789710018036,0.32720072437122527,0.9393610862877425,0.44968645236857274,0.34718635114159957,0.8210295390202442,1.2741466060581081,0.6162576344984076,0.5160452368544959,0.6892501531165809,0.6298769487064166,0.6190434728520686,0.29882826424247605,0.3205570544717575,0.6836927371200903,0.47496718367406343,0.47779237165048655,0.6936570193572614,0.7088229629180942,0.7102626689468905,0.6137310803469356,0.576483382943195,0.7123790508679815,0.6305238178216587,0.6663083662119769,0.6973352876361265,0.5706355042808366,0.8021643371456723,0.7448292935422436,0.8263940135132525,0.7168361096502514,0.5029044882365926,0.5947041347718378,0.8661205984686217,0.8124202662696776,0.7128105060329393,0.42257160181395814,0.40352222726562204,0.6610364136599785,0.5685577057514999,0.7177652404827377,0.6673899926541356,0.6218630477138369,0.7713534075693482,0.6933288410062078
1309.45,0.8710568898476116,0.6029954459699213,0.5902971965073034,0.4522747730237653,1.1691088648997052,1.0170603338164002,0.5838191163318871,0.7071847730154242,0.4348057628689588,0.686007247687207,1.6829653603227293,0.3188479190438748,0.9277579196538233,0.44256803006838236,0.3395014483926262,0.8104346478853706,1.255234273741224,0.6069309990122749,0.5070824434339698,0.679694336848151,0.6213177900955309,0.6093580865859756,0.29430677660440907,0.31232527441552665,0.6745080742307306,0.4670009725828358,0.4711607677434086,0.6832461539264023,0.6986587783826892,0.7000109812859681,0.6053731540423726,0.5683534992585559,0.7042801535629384,0.6216811441769045,0.656994796771594,0.6855945654060502,0.5623214110182645,0.790194767624668,0.7358428168826407,0.814102505526359,0.70633238312548,0.49762807048926394,0.5861315986545406,0.8539717489957648,0.799369946746096,0.7006064629070361,0.41647306776784554,0.3957624738697778,0.6511334869823493,0.5599822054668042,0.7067122847260008,0.6559556151348097,0.6112614697392875,0.7589236632131398,0.6824713704427114
1311.379,0.8596524194385532,0.5942467674552853,0.5790916108442101,0.4438031441405694,1.151310897593981,1.0022926724224406,0.5740572428180302,0.6990514282256295,0.4284379902284514,0.6733398216756191,1.662629767535122,0.31080002474961366,0.9165298168779448,0.4357526706550909,0.33212089455178473,0.8003167165312074,1.2370769874389413,0.5979633233480968,0.49855559216127016,0.6704484045575985,0.6130975080382073,0.6000577838497535,0.2899855115851463,0.3044399720466781,0.6655878331945582,0.4593770615196944,0.46479234504214817,0.6732795920888128,0.6888390587740336,0.6901699598856552,0.597300332771274,0.560539252730798,0.6964728488318035,0.6131720156900808,0.6480235860071517,0.6743021477572348,0.5543273341176023,0.7787268972935536,0.7271734572449038,0.8023277681343669,0.6962169209762255,0.4926623607482407,0.5778831317954332,0.8423715928884614,0.7868810335846201,0.689033722658297,0.41063133832101756,0.3883850803303964,0.6416180154872024,0.5518176095767724,0.6961126529832118,0.6449813788644518,0.6011771884651335,0.7469925960020061,0.6720955957922407
1313.307,0.8486614651641005,0.5858117042847317,0.5684863990108471,0.43575262939327764,1.134351183525031,0.9880380224458815,0.5646808641296759,0.6912582299208476,0.42234350018101846,0.6613385304130576,1.6429536078188827,0.30304748775146384,0.9056661373168029,0.4292295973443639,0.3250344418438471,0.7906560957660991,1.2196483426581441,0.5893420370465356,0.4904465453648236,0.6615035334242074,0.6052040347613352,0.5911287988339806,0.28585691601538965,0.2968893781812497,0.6569276808460438,0.45208191688602684,0.45867894202625276,0.6637413115705516,0.6793547269117672,0.6807278601506062,0.589503967336537,0.5530302849565156,0.6889480844250941,0.604985864187088,0.639384668097691,0.6634424946768984,0.5466432135448211,0.7677440082886648,0.7188110263241161,0.7910511394085945,0.686478228658155,0.487992939816551,0.5699484788608425,0.8312981738778301,0.7749331414061373,0.6780657778817045,0.4050374598606855,0.38137380477921756,0.6324783180779125,0.5440445662218423,0.685950406922281,0.6344507293073327,0.5915882354431445,0.735541682822199,0.6621816391152369
1315.236,0.8380685261996119,0.5776811919813686,0.5584547964547348,0.4281045918335489,1.1181889631444133,0.9742804711445862,0.5556769220758455,0.6837918273080215,0.41651245586561114,0.6499742196537639,1.6239184126956956,0.2955808111762378,0.8951561408242438,0.42298802379942474,0.3182319028905194,0.781433193811576,1.2029222392627552,0.5810546569017516,0.48273728384005327,0.6528508809299374,0.5976253810529835,0.5825573762588059,0.28191347036631315,0.28966177231631945,0.6485230951653038,0.44510191771726304,0.45281236257997975,0.6546153004555822,0.6701966668913799,0.6716727582082382,0.581975425944453,0.5458162845913537,0.6816968439097968,0.5971121644215893,0.6310679866266734,0.6530006500994838,0.5392589914716812,0.7572293155578665,0.71074520293488,0.7802540536736938,0.6771048152077017,0.4836055236409472,0.5623174033182275,0.8207296392725156,0.7635059745949251,0.6676763193005717,0.39968251266555815,0.3747126061538202,0.6237026516269932,0.5366438461061709,0.6762095338225582,0.6243470844227038,0.5824727282177454,0.7245525480542427,0.6527095192774827
1317.164,0.8278587028459874,0.5698464028014758,0.5489710681727655,0.42084099876666814,1.102785247727039,0.961005007383085,0.5470328342420103,0.6766394136869436,0.4109353369958943,0.6392187388663677,1.6055061921647749,0.2883907895441652,0.884989545964116,0.4170175873823655,0.3117034291286125,0.7726292308148115,1.186873278821816,0.5730891105031573,0.475410439175028,0.6444819055140008,0.5903499716905378,0.5743302780901361,0.27814792545011074,0.28274581240891966,0.6403697364445606,0.43842409619199896,0.4471847147811827,0.6458861551981616,0.6613560514618859,0.6629932112337835,0.574706371719133,0.5388872746610043,0.6747103953176867,0.5895407235563787,0.6230638071042331,0.6429616871054635,0.5321649597951541,0.7471666828016236,0.702966186742686,0.7699185816231072,0.6680855534815571,0.4794863544468912,0.554980017495486,0.8106449657327244,0.7525799480831428,0.6578399715853376,0.39455788097599837,0.36838597723541655,0.615279708054419,0.5295970479816186,0.6668747212365815,0.6146545500549337,0.5738096652908223,0.7140074358509745,0.6436602307493362
1319.093,0.8180172085693485,0.5622985670869926,0.5400097271202242,0.4139441253590747,1.0881014734887524,0.9481963448619377,0.5387360414922446,0.6697882488563875,0.40560271225909456,0.6290443227283699,1.5876990592173843,0.2814682868520372,0.8751560182693097,0.41130795072533305,0.3054392453927295,0.7642255605908014,1.1714763893857751,0.5654334476471274,0.468448836633209,0.6363880742102508,0.5833663397805091,0.5664343405317828,0.2745530922074773,0.27613023281823035,0.6324630866432994,0.4320354924706653,0.441788095052542,0.6375385460245832,0.6528240597084757,0.6546776454757639,0.5676884903978863,0.5322333386626381,0.6679800610097435,0.5822614189666315,0.6153624220454865,0.6333111835073453,0.5253514323032435,0.7375399686677931,0.6954640981793812,0.7600269427399243,0.6594093490924149,0.4756218619808189,0.547926467598114,0.8010233176852933,0.742135621805591,0.6485316564151842,0.3896550132161233,0.36237864668186703,0.6071981596992846,0.5228859911181729,0.6579306510895955,0.6053572893636031,0.565578234056249,0.7038887986529867,0.6350147962984948
1321.021,0.8085298018084914,0.5550291397521169,0.5315462194853442,0.4073967994136118,1.0741006423273554,0.9358400077015272,0.5307744138538748,0.6632261021582262,0.40050543817139167,0.6194241163871677,1.5704796185500072,0.27480444643556445,0.8656456372908815,0.4058491666927083,0.2994299029219568,0.7562042754421793,1.1567071795947574,0.5580760952226731,0.46183587967732465,0.6285611277206034,0.5766634037818983,0.5588568555786528,0.2711220263662516,0.26980411969741486,0.6247988000913005,0.4259237078592959,0.436614882005367,0.6295576904225982,0.6445921158665899,0.6467149217589119,0.5609137577712557,0.5258448816686168,0.6614974300526972,0.5752644341751234,0.607954429021124,0.624034822752181,0.5188090536660029,0.7283336207428655,0.6882295269271343,0.7505619422622711,0.6510654434077134,0.471998951738122,0.5411472342996607,0.791844607723348,0.7321542131308212,0.6397271339930093,0.3849656325636983,0.3566758431608804,0.599447073115652,0.5164932282895158,0.6493626394126575,0.5964400715684939,0.5577584036223834,0.6941796499846598,0.6267550874362423
1322.95,0.7993824063570564,0.5480296458862224,0.5235563284233755,0.4011822030081922,1.0607463673860678,0.9239213337405708,0.5231358885162309,0.6569408435023274,0.3956344867326032,0.610331734935347,1.5538305707778963,0.2683904936039262,0.8564484724600803,0.40063134573472137,0.29366603957663306,0.7485476701170289,1.142541606416331,0.5510056335877489,0.4555552311588104,0.6209928411382903,0.5702302177397967,0.5515852456873797,0.2678478673651188,0.2637566611571354,0.617372364985749,0.42007643559929897,0.4316574644338208,0.6219289365439216,0.6366516899596859,0.6390938153937955,0.5543741791778598,0.5197123828785144,0.6552541632374267,0.5685400477291992,0.6008304698276423,0.6151187238424995,0.5125285097429011,0.7195321385668106,0.6812530330184923,0.7415065817467974,0.6430431375642818,0.4686047627222844,0.53463284755132,0.7830890110221324,0.7226171350671862,0.6314025482543433,0.38048155338949824,0.3512630625994766,0.5920155343487288,0.5104016184533307,0.6411560595791082,0.5878877983950739,0.5503304226218151,0.6848632651061883,0.6188631202597448
1324.878,0.790561440731422,0.5412918235822473,0.516016684584669,0.39528402604605334,1.0480036477827857,0.9124263860185308,0.5158087896277845,0.6509208197327714,0.3909810922288185,0.6017416222000449,1.537735115504974,0.2622179211025639,0.8475549660371462,0.3956449575406088,0.2881386070453933,0.7412387116974493,1.1289562866311769,0.5442109900765013,0.4495910687124395,0.613675238372458,0.5640561948753042,0.5446073348998394,0.26472397669506265,0.2579773725644609,0.6101794304095318,0.4144818491096254,0.42690849242895457,0.6146381250358588,0.6289944590803805,0.6318034927175356,0.5480620435402963,0.5138266300889984,0.6492421714154426,0.5620788204779745,0.5939814748609795,0.606549178203339,0.506500798862157,0.7111205558324665,0.6745255981336424,0.7328444027731895,0.6353320425172369,0.46542686533882105,0.5283741571261543,0.7747373788303804,0.713506409455521,0.6235347979932078,0.3761948387970127,0.3461262706830499,0.5848929861435803,0.5045946714063461,0.6332968585749821,0.5796859051385,0.5432752340360255,0.6759234287796265,0.611321647478302
